Jakie mam inne opcje?[sound:30376586843235601255765463439232924241990319826543439015693.mp3]	What other options do I have?
Imprezuję za dużo.[sound:13882089091628803869750543193689384192049338078733055934696.mp3]	I party too much.
Nie śpiewam.[sound:18507423651158705717387939557937145553779233757291364813046.mp3]	I don't sing.
Ledwo mógł mówić.[sound:9566549468079707003770498230083598147818623252042819329264.mp3]	He could barely speak.
Te zasady są rozsądne.[sound:37091053052555670215271248798356244761936111991743059082043.mp3]	These rules are reasonable.
Dzięki za bilety![sound:32923727493239092115798240919627615711782497854732739286946.mp3]	Thanks for the tickets!
Spróbujmy coś.[sound:56840832534964924227437958433758158234007435202927125644833.mp3]	Let's try something.
Pychota![sound:37664767074821242875324782326055661982223467107463735847197.mp3]	Yummy!
Co masz ochotę robić?[sound:5147459368834653857976460515799639130400045068759685775040.mp3]	What do you feel like doing?
Wyznałem swoje grzechy.[sound:62221942696295602491334103873916524708264053379178301094234.mp3]	I confessed my sin.
Widziałem cię z Tomem.[sound:14283392811043345733354032462406559163141781496440287745548.mp3]	I've seen you with Tom.
Poczekam kolejne pięć minut.[sound:92393272088065933115861901167015514878799556883016346539140.mp3]	I'll wait another five minutes.
Nie płacz, proszę.[sound:15534195754898180421116432931061017483422939750659754240996.mp3]	Please don't cry.
Dzieci puszczały latawce.[sound:60959761376728559135688607320980969330911839273763942158620.mp3]	The children were flying kites.
Proszę, mów głośniej.[sound:93273010044082956751406633251296064521760551028790362301851.mp3]	Please speak more loudly.
Musisz to zrobić dzisiaj.[sound:32226973368019852038958127984516357095895612594143883268333.mp3]	You have to do it today.
Trzyma książki pod ramieniem.[sound:57273768924256623532249014682779694800939260435125116081686.mp3]	He is holding his books under his arm.
Zostań z nami.[sound:11782016007887742448481368021069698523719136676029892235591.mp3]	Stay here with us.
Nienawidzę niespodzianek.[sound:9975929847872032446228798998305702382652218202035925403717.mp3]	I hate surprises.
Pomóż![sound:54022043108522320541135788083828041633950140985677045141618.mp3]	Please help!
Tom nie poślubił Mary.[sound:80813269589379374595311249904030140634724330772870360379396.mp3]	Tom didn't marry Mary.
Mogę tego dotknąć?[sound:60226241327746271902078943209415856236532806781820537812848.mp3]	Can I touch it?
Uratował chłopca przed utonięciem.[sound:62458674443157604343757951788707561732493981009109662571931.mp3]	He saved a little boy from drowning.
Jest zbyt pijany.[sound:70965342349151873087869146821195932434117247490436313123119.mp3]	He's too drunk.
Łatwo powiedzieć.[sound:39345111376030003478734018689877041194816716845496214839636.mp3]	That's easy to say.
Jakie masz stanowisko?[sound:67219715495424111017556816167372422684048466240243619906554.mp3]	What position do you hold?
To było małe wesele.[sound:26047742066954608148691690667977534887654806954792144186729.mp3]	It was a small wedding.
Jestem tylko klientem.[sound:58913443799362944889958711151808623555972584372574511049775.mp3]	I'm only a customer.
Ktoś próbował nas zabić.[sound:84105448833556458692119467148968959655087203340076072218945.mp3]	Someone tried to kill us.
Powinieneś założyć płaszcz.[sound:63732208966919254050642990594431978386967722638810092403109.mp3]	You should put your coat on.
On myje ręce.[sound:67238235242664813260916383430655068825227033981754225354582.mp3]	He washes his hands.
Lepiej ruszaj natychmiast.[sound:46352351571344129600024969780472489332745543506015394751793.mp3]	You had better start at once.
Czy potrzebuję innego powodu?[sound:59284431788348431247172301331731053133455989622062974544051.mp3]	Do I need another reason?
Pojechali metrem.[sound:17702417007620229755556025461721712281570646373655358875179.mp3]	They took the subway.
Dobranoc. Kolorowych snów.[sound:50432687271501697674299728919533569392661881703529388711861.mp3]	Good night. Sweet dreams.
Zamawiałeś jakieś jedzenie?[sound:26674169418018302850813711134283058606020363056331388048587.mp3]	Did you order any food?
Tom to przewidział.[sound:93480417604860559955014678967107855839683656449404187908602.mp3]	Tom anticipated that.
Zobaczymy się rano.[sound:88892108066346478827986342475286887783017697332442128347568.mp3]	See you in the morning.
Znaleźliście odpowiedź.[sound:78508394747572109833286594461081734139608003438482142842137.mp3]	You found the answer.
On mówi po chińsku.[sound:28482244188813142418360280364073227900237747206405044630623.mp3]	He can speak Chinese.
Jak spędziłaś wakacje?[sound:76128746172774693121861236677702152567396220206953047888312.mp3]	How did you spend your vacation?
Nie wiemy, co robić.[sound:59151497704541361843358726750338561568821396381727189203018.mp3]	We don't know what to do.
Chcę ten aparat fotograficzny.[sound:31375128749476530400559197033668713420601600305194018182859.mp3]	I want this camera.
Czy to twój długopis?[sound:63651937385770479978258789500702809490596299130604793875146.mp3]	Is this your pen?
Ugotujesz coś dla mnie?[sound:39777299342910615419971556202316580236723642301402752721648.mp3]	Will you cook something for me?
Tom był zły.[sound:38697460939347388150784245337434733975435556915537742517289.mp3]	Tom was fuming.
Thomas Edison wynalazł żarówkę.[sound:5883245560542643601807135440902683417772589876902780676289.mp3]	Thomas Edison invented the light bulb.
Wiem, dlaczego Tom skłamał.[sound:67764146569909987166396696785141023321016298802234325786355.mp3]	I know why Tom lied.
Była do tego stworzona.[sound:86747656313764375503936581510077873001864363903509882337575.mp3]	It was made for this.
Jutro będę w domu.[sound:83305056200511723750517272258384268244358642168793866955366.mp3]	I will be at home tomorrow.
Wstydzę się za siebie.[sound:68457789176386414328900861132522951708700327054430474218582.mp3]	I'm ashamed of myself.
Tniemy drzewa toporem.[sound:98194334819215961081391512353865478787526127501968249503317.mp3]	We cut trees with an axe.
Piszę bzdury.[sound:35674699266097552963240772727616461766337502525306622938012.mp3]	I'm writing nonsense.
Nie mogę nic zrobić.[sound:55029875347809013918838576977356343051454610469128739765274.mp3]	There's nothing I can do.
Nie pijesz wystarczająco wody.[sound:1922319285988244068932259688833331182323766922395892664806.mp3]	You don't drink enough water.
Nie wiedzieliśmy tego.[sound:73262238530792760070579727954298924623432583178771729168463.mp3]	We didn't know that.
Wypiłem piwo wczoraj wieczorem.[sound:84708868796413192971924117255281085541411630132464249024880.mp3]	I drank beer last night.
Wszystkie są poprawne.[sound:73063250338253365895251566974427224831513268951192760176401.mp3]	All these are correct.
Cześć, jestem Nancy.[sound:62221175448213476797744801411156476588787054678380800413126.mp3]	Hello, I am Nancy.
Powiedziałeś Tomowi?[sound:93804081335025030890260055663994831352489906877037149746723.mp3]	Did you tell Tom?
Jest na mnie zła.[sound:44471393539591610013562298780874957724677045774960579982300.mp3]	She is angry with me.
Stanowczo cię popieramy.[sound:3241092794083782172907750767704165810640455375286968354005.mp3]	We are solidly behind you.
Chciałbym zobaczyć tę umowę.[sound:57208244114436380983692792216378921012302574956156102154328.mp3]	I'd like to see that contract.
On uczy arabskiego.[sound:95645229710597293187995511632842008227410077016411177502306.mp3]	He is teaching Arabic.
Czy to jest bolesne?[sound:74024495743031942613252374294464474987251616358946473617886.mp3]	Is it painful?
Tom jest rozwiedziony.[sound:8361254535320258183634809028768239293140425250058269929620.mp3]	Tom is divorced.
Idź się bawić.[sound:4797098501449205077978084377229099009793430862493971617136.mp3]	Go have fun.
Tom złamał rękę.[sound:25997782146224184747806484497991598000960441516325821646078.mp3]	Tom broke his arm.
Tom jest w szpitalu.[sound:20171920053850862127848873956832553561815498015859046873744.mp3]	Tom is in the hospital.
Kierowca zwiększył prędkość.[sound:51813626007287160276108305143169630948023085792669370384053.mp3]	The driver increased his speed.
Planujemy zostać tam tydzień.[sound:97934525248875244023906916993031835384657530504956202104442.mp3]	We plan to stay a week.
Zadzwonię.[sound:64841214067271514063777298144117661831096418208885974266490.mp3]	I'll call.
Tak długo byłem sam.[sound:86831040241843001355876364195838369388604390357621931012473.mp3]	I've been alone so long.
Rozpoznałam Toma.[sound:33481508697022479929741241844664554798681727753456253396204.mp3]	I recognized Tom.
Przedłużyłem sobie urlop.[sound:87058396685517045878053148761472618884747946774656911437860.mp3]	I extended my holiday.
Miłość zwycięży wszystko.[sound:20930841665299695237475367271563515115273319712434998550013.mp3]	Love will prevail.
Nie skrytykowałem go.[sound:50444596083741158972911063235258632715239741004015333926557.mp3]	I didn't criticize him.
Ona chce zostać piosenkarką.[sound:2403865036980092937368278171617234580252335894989469380974.mp3]	She wants to be a singer.
Musiała tu zostać.[sound:47714417986919269031080628567795665105970160636786178034620.mp3]	She has had to stay here.
Zatrudniłem przewodnika.[sound:21142836540926653416553668470274572150607690893328215431134.mp3]	I hired a guide.
Też kocham koty.[sound:54648402325031977725008902080259228337609262876300509335854.mp3]	I love cats, too.
Tom nadmuchał balon.[sound:32968471544232546382845300580782620338334001002831135239424.mp3]	Tom blew up the balloon.
Zatrzymać to.[sound:12237601481094607915150834229657505689549555486795814232387.mp3]	Keep that.
Zamówmy szwedzki stół.[sound:14871408757323186420494226349388517648564702071388440057969.mp3]	Let's order the all-you-can-eat special.
Nie lubię czekolady.[sound:85651598473310839091425499053200696260262868923720694440276.mp3]	I don't like chocolate.
Nucisz.[sound:10883404238260617994970759944826443811017263237127092991680.mp3]	You're humming.
Otwórzcie zeszyty.[sound:1438016440862689567365652428748323380712505519950459687210.mp3]	Open your notebooks.
Słucham radia.[sound:89711856519011627288901857718694407661218512845838918818695.mp3]	I'm listening to the radio.
Pracowałeś ciężko.[sound:13816137219018633382926581147549596349711248949758932710886.mp3]	You've worked hard.
Chcecie kupować książkę.[sound:76214126329762531141420111732127840308894584221349564109052.mp3]	You want to buy a book.
Nancy ma pianino.[sound:29107302261678037721323714825540851230888276982648241434383.mp3]	Nancy has a piano.
Dziewczyny czytają swoją książkę.[sound:48698711788654003159665299013753525467024255879972690354830.mp3]	The girls are reading their book.
Każdy popełnia błędy.[sound:71313254514968872842543066586625809931992591817379011433314.mp3]	Everyone has faults.
Wyjeżdżam w niedzielę.[sound:40303493924259843710422427691491381827044565094611452864811.mp3]	I'm leaving on Sunday.
Mogę to zrobić.[sound:63313291159258030419481452499786642667055896351521980460240.mp3]	I can do it.
Tom zdecydował.[sound:35306216155263617449553026721936130717813741199355006983680.mp3]	Tom decided.
Głowa do góry![sound:21608693646217705249494054776490129259829978374848423255783.mp3]	Cheer up!
Mam nowy czerwony samochód.[sound:67192861203032577376418462027458490797739007215297227177779.mp3]	I have a new red car.
Chcę iść z Tomem.[sound:87786450877045201789119724521601645510681626966567193479978.mp3]	I want to go with Tom.
Masz kiepską pamięć.[sound:78663354421452227418376950756758562501897174895550619502871.mp3]	You've got a poor memory!
Bądź poważny.[sound:37446930722227444695094691264207016046912218112844846735961.mp3]	Get serious.
Powinienem zacząć się martwić?[sound:69261902500738933770829330290084422896966061395079186412557.mp3]	Should I start to worry?
Tom nie został zwolniony.[sound:63849791942348337945321506881933857358366816460205152901128.mp3]	Tom wasn't fired.
Ptaki składają jaja[sound:3368750160852039024169469151400737092813912959132449776539.mp3]	Birds lay eggs.
Zaczyna się ściemniać.[sound:6939635714540948389141763169425022248647208478267525795601.mp3]	It's starting to get dark.
Przestań się wtrącać.[sound:6364124798795349617665730128224014193807679747465003988886.mp3]	Stop interfering.
Umieraj.[sound:64586385353655039284793226167402089449965883727147167209780.mp3]	Die.
Wezmę ten płaszcz.[sound:86415321836073841463577922889284098808794185716979139788217.mp3]	I'll take this coat.
Będziecie tu śpiewać?[sound:99248898906196157094627533980775402706312401984020962005533.mp3]	Are you going to sing here?
O czym to jest?[sound:45731822150856408569703693212550391255258059033523149852578.mp3]	What's it about?
Tom jest byłym spadochroniarzem.[sound:58470727861033651813675844307083961021244759323201104536711.mp3]	Tom is a former paratrooper.
Czemu zrezygnowałeś?[sound:61541075325228322322133309745215701724271421635601966970939.mp3]	Why did you quit?
Tom posprzątał biuro.[sound:27066943738195336426825675246914001398084508637185669037386.mp3]	Tom cleaned up the office.
Chciałbym odtwarzacz MP3![sound:7605698657635520307513631248755695380419584766865698380947.mp3]	I want an MP3 player!
Jestem wściekły na Toma.[sound:13216284718014592683735012394123390140781098328891178154932.mp3]	I'm mad at Tom.
Skradziono rower Toma.[sound:91205321210894301053299822900276080340415222312506810816223.mp3]	Tom's bicycle was stolen.
Trzeba szanować starszych.[sound:90002488753438044468218330063321033971252364560120213795108.mp3]	Respect is due to older people.
Proszę włączyć światło.[sound:20431364217876455637169422629715618848517592624725733510953.mp3]	Turn on the light please.
Ona jest smutna.[sound:65047297958861645011576436182847415850682471524388263722099.mp3]	She's upset.
Dlaczego musisz iść?[sound:78170056447633405739522414997075318868015668619716045195275.mp3]	Why do you have to go?
Tom ich lubi.[sound:76542231391896476552031504629811910800312529251096457741690.mp3]	Tom likes them.
Obudzę Toma.[sound:33602678188268599309765779440055664393480007145993721658291.mp3]	I'm going to go wake Tom up.
Proszę nie karmić gołębi.[sound:8326053517284090737541157834958959912580505183622072299956.mp3]	Please don't feed the pigeons.
To jest dostępne?[sound:12483188599735754936295068414153461207488239131548652899921.mp3]	Is it accessible?
Podróżujesz samemu?[sound:6227935202930470580024788899125386331823538098900014929490.mp3]	Are you traveling by yourself?
To była zła odpowiedź.[sound:87454605644413393716938964787870025203027026172663885299452.mp3]	That was the wrong answer.
Musiałam zemdleć.[sound:24839207966868372954107815433810309279420909464054054497249.mp3]	I must've fainted.
Często tu przychodzisz?[sound:42167528597183152240242716616977851802142738457274042552380.mp3]	Do you come here often?
Czy Tom jest przygotowany?[sound:25981225357075043021520896852497267408749204399379443586252.mp3]	Is Tom prepared?
O czym?[sound:65289694526989705654776442557707838099891289783626066482429.mp3]	What about?
Rozmawialiśmy o tym wcześniej.[sound:25430324419742924719835973595958132393717812189393741363455.mp3]	We've talked about this before.
Jesteś wredny.[sound:25058247315826884276509901036226269669633955220502068525986.mp3]	You're mean.
Bez obaw.[sound:78973092981987096478512646640215883310251510847479191524249.mp3]	Fear nothing.
To naprawdę był cud.[sound:81782606984365444063751532972084821469019073273829771872641.mp3]	It really was a miracle.
Wkrótce opuszcza rodzinne gniazdko.[sound:21171361171725269365166945177602435740760598732996591228503.mp3]	He leaves the parental roof soon.
Jeszcze nie wiem.[sound:71128382525714722452770434450513920806358295882039010418142.mp3]	I don't quite know yet.
Zostałeś w domu.[sound:72419637179298489253499243803905577967835732656151469938611.mp3]	You stayed at home.
Edison wynalazł elektryczną lampę.[sound:43492479545373875944962051183888471781163934355787109238031.mp3]	Edison invented the electric lamp.
Chcę zobaczyć wulkan.[sound:85320225931050977778182008761367114005703059347826202028628.mp3]	I want to see a volcano.
Mieszkam w Warszawie.[sound:52091732282400763643424387404479724573520815397139472823561.mp3]	I live in Warsaw.
Dałem to małemu chłopcu.[sound:62539026709595311637777275828060807882310590308495936718932.mp3]	I gave it to the little boy.
Wolę kawę od herbaty.[sound:20155657164567026222995266512621741745507002587019709287420.mp3]	I prefer coffee to tea.
Zgubiła wagę.[sound:37129267615170535694475963153976868967909472665797465646987.mp3]	She has lost weight.
Chcę napić się kawy.[sound:77178339104145227924040818099736097383000566238769749273790.mp3]	I want to drink a coffee.
Tom spróbuję znowu.[sound:14528472114047967271646129270988461864773888071409720699060.mp3]	Tom will try again.
Zawsze lubiłem Toma.[sound:90233208722120436310868533756260277525782625119771230309859.mp3]	I always liked Tom.
Wróć do domu.[sound:32253455443666905438702808790380503654104667334457541439081.mp3]	Come back home.
Trochę dzisiaj zimno.[sound:15454639610298777843838370629746426782134217468662749979336.mp3]	It's a little cold today.
On temu nie podoła.[sound:11869424970355204507654928728782576738225023364120710544974.mp3]	He can't make this.
Jestem nudny.[sound:28293140854960263684359503554663804405757122756465915796612.mp3]	I am boring.
Zeżarłam na sucho.[sound:96174479873181521136790027064619908540138537833332057018342.mp3]	I scoffed it dry.
Co myślisz o Tomie?[sound:75880717371084455726890400121299438426981437624734858151675.mp3]	What's your opinion of Tom?
Gdzie spędziłeś wakacje?[sound:86349208872983756427892904883178582142958310544608219556133.mp3]	Where did you spend your holidays?
Tom był bardzo zmęczony.[sound:6087553465654590542687397002466656963179014541165047454431.mp3]	Tom was very tired.
Gdzie się pan zatrzymał?[sound:86545933079478507983607913084455081575506025818492981612265.mp3]	Where are you staying?
Już wkrótce.[sound:63294767943686028568828640688868088434909858621416914874077.mp3]	Come soon.
Jestem przygotowany na najgorsze.[sound:72241851242481088443417258792841764714743739851228252648666.mp3]	I am prepared for the worst.
Koń jest bardzo użyteczny.[sound:73623487346188824334205706486668025674268036193908356770202.mp3]	A horse is very useful.
Właśnie przybył.[sound:87816964076482831884412572470586827471021041698705063805944.mp3]	He just arrived.
Wszystkim wam zimno?[sound:42920172630898007045333529801111417238913324065350613305721.mp3]	Are you all cold?
Spróbuj i zobacz.[sound:34067641547939930923421970085660657806114720092996147192765.mp3]	Try it and see.
Zacznę.[sound:21969192924388688443798127851305473459372022134942261032483.mp3]	I'll start.
Ile kosztuje ta chustka?[sound:85325488988690410655028014502483022139173746370283870398011.mp3]	How much is this handkerchief?
Przestań mi przeszkadzać.[sound:92164186634973358187737022529756696956630451424922278011853.mp3]	Stop bothering me.
Nie znaleźliśmy tego.[sound:51886000746743289104302916781127207308600152762852501968522.mp3]	We didn't find it.
Kocham francuskie filmy.[sound:57899568448234070000257119332594090582012790736427736321402.mp3]	I love French movies.
Czy muszę przejść operację?[sound:68619498350193986327882477560105369242665993780243970199825.mp3]	Do I need an operation?
Jest rozmiarów małego samochodu.[sound:25329924053084857395607271605119138501453320443157150326908.mp3]	It's the size of a small car.
Już go nie kocham.[sound:84525808588236259402239506195221710511789039063551525888157.mp3]	I do not love him any longer.
Ja zapłacę.[sound:2449332889286267314226970476481809670588160905383376491594.mp3]	I'll pay.
Tom na to zasługuje.[sound:22036136064183061067679596857017447489034894618736776067008.mp3]	Tom deserves it.
Czy nie chcesz iść?[sound:22090856188247465140407287680184123434847055939299397148880.mp3]	Don't you want to go?
Praktykował naturalny styl obrony.[sound:36152147227158028723869412250232919275795947408092826144308.mp3]	He practised the natural defence style.
Gdzie są klucze Toma?[sound:22733474546804313370646927473232586001918463779799826082170.mp3]	Where are Tom's keys?
Nie jesteście miejscowi.[sound:95655934545968595047560821218928277558462224183897956350931.mp3]	You are not local people.
Potrzebuję nowego kapelusza.[sound:80433575921480662432294238170378792209420217381608882052097.mp3]	I need a new hat.
To było dobre uczucie.[sound:68980595486632607194983926395752726845367795515063193568563.mp3]	It was a good feeling.
Dlaczego powinienem Ci zaufać?[sound:80682663731455766016248309358243269045557299350397326014766.mp3]	Why should I trust you?
Publicznie mnie obraził.[sound:97136504249901421807542745514970137143796929685436045083612.mp3]	He publicly insulted me.
Szli.[sound:71815164480732337276007603398346757419730938669190900571450.mp3]	They walked.
Jesteście samolubni.[sound:75416182100307967314408019322822137978300427578021040023383.mp3]	You're selfish.
Zdejmij swój płaszcz.[sound:78261928930801454252393830508988044235237156306725943271757.mp3]	Take off your coat.
Nie jestem w formie.[sound:71923361930321328350287009101586155777830687406749299252338.mp3]	I'm not in good shape.
Wybraliśmy Jamesa na przewodniczącego.[sound:12571813857782332577472379711243972063641121523519619607372.mp3]	We elected James chairman.
Dziewczyna jest ładna.[sound:87943419515489900323473670131862794440369748181943195030748.mp3]	The girl is pretty.
Ona ciągle płacze.[sound:77861418542041993130058873717076618776324413379574035958157.mp3]	She keeps on crying.
Ona dużo pali.[sound:97871679874728738402421444940401663565684147422242677494000.mp3]	She smokes a lot.
Rozmiar nie ma znaczenia.[sound:63135275807685000501027401082408009278246878650790161756862.mp3]	Size does not matter.
Przykryj to.[sound:35352378841165241180266320458473898167492724767806216536393.mp3]	Cover it up.
Tom dostał kolejną szansę.[sound:80386762585251979330097443673412809123470302649034410039849.mp3]	Tom got another chance.
Już tego nie potrzebuję.[sound:87791769731783521954207199777730568248738931743971457109809.mp3]	I don't need this anymore.
Wyglądasz niesamowicie.[sound:68241204742091896424940378164900619162663192358043969590821.mp3]	You look amazing.
Dziecko przestało płakać[sound:42676229303171079751085023686677372546852057823855918742347.mp3]	The baby ceased crying.
Nie wiedziałem o tobie.[sound:54204506521338635635468439795896066401723726616811971362887.mp3]	I didn't know about you.
Myję włosy codziennie.[sound:75984260189394635892741774424670646256344934354383741329158.mp3]	I wash my hair every day.
Moi rodzice są rozwiedzieni.[sound:83370133824870677169703803321642927681313618692174176048904.mp3]	My parents are divorced.
Musisz już iść?[sound:41980663902540198052570000409039735886889091605353381821235.mp3]	Do you have to go now?
Przyszli za wcześnie.[sound:49088349582834399788029517197036547322135566831701084921499.mp3]	They arrived too soon.
Lubisz surfing?[sound:26385361396269448187518286553855891639564603501359220431738.mp3]	Do you like surfing?
Tom zawsze przesadza.[sound:75038879073547543223635082308643466194769407293963263564145.mp3]	Tom always exaggerates.
Wyszliśmy stamtąd o jedenastej.[sound:58759213374381823897747229716930710747677762233944078709404.mp3]	We went out from there at eleven.
Co czytasz?[sound:77248884604630079462096079558854602734202021407811111622148.mp3]	What are you reading?
To pomaga nam wszystkim.[sound:86884689984368692493286064298206138665016280637209442332421.mp3]	That helps all of us.
Ktoś ukradł gitarę Toma.[sound:90181527159949574169383697349900405981255812242141857624544.mp3]	Someone has stolen Tom's guitar.
Tom troszczył się.[sound:39899357688899412452224856016688875247703638294180945098214.mp3]	Tom cared.
Zamieć zasłoniła widok.[sound:20913937042794089992489293076329590950662286127532974582093.mp3]	The snowstorm blotted out the view.
Przestań się kłócić.[sound:82172639098415534147586858896667083195235307591868040713004.mp3]	Stop arguing.
Chciałabym wyjechać za granicę.[sound:83507117099403123954256605758591776470733176653774631418223.mp3]	I want to go abroad.
Tom zrezygnował.[sound:95209264352906851913299143751298995064292284353051300579650.mp3]	Tom resigned.
Jedliśmy lunch w południe.[sound:95067586171988745674684764724873808687775611939264673552229.mp3]	We had lunch at noon.
Kto przyniósł ciasto?[sound:72645984973941213624056558297848172685262730152358376068224.mp3]	Who brought the pie?
Twój telefon dzwoni.[sound:5617569187982998262284977283132802904637492566678090908553.mp3]	Your telephone's ringing.
Jesteś wulgarny.[sound:55909430587545654738244185013343391288438496282089792977482.mp3]	You're vulgar.
Jest czerwony.[sound:57763477396962799938361643807400282644521156526007133527263.mp3]	It's red.
Opuścił kolejkę.[sound:21833182635322957425063464318338349050985001355289552285958.mp3]	He skipped his turn.
Wiem, kim są.[sound:28543978388377092899814485653650517732925819386442494561104.mp3]	I know who they are.
Tylko oglądam.[sound:28571613389609271408063533556252353241863303446854667112796.mp3]	I'm just looking.
Tak jest bezpieczniej.[sound:20895974611153626416523871060653701646538356272543854201211.mp3]	It's safer.
"Następnym razem" - powiedział.[sound:37822801244045521750760602885305460666603043178095624626810.mp3]	"Next time," he said.
Zrobiłbym dla ciebie wszystko.[sound:97031337719997376792921423425728190361476804856964035642428.mp3]	I would do anything for you.
Muszę przygotować moją prezentację.[sound:45083883231936110832106682085144178425611370035119237914663.mp3]	I have to prepare my presentation.
Odrobiła swoją pracę domową.[sound:74198435248745914396863927492653629420680229123645579262425.mp3]	She did her homework.
Możesz spróbować?[sound:22367694912933491215664436423736938203389959258215172363629.mp3]	Can you try?
Nie chcę zapomnieć.[sound:33218006720151089271510861607277043879451581861261569551362.mp3]	I don't want to forget.
Uśmiechasz się.[sound:91652202943897770411762939611221324587555852490301191691960.mp3]	You're smiling.
Jesteś przerażony?[sound:75552013634009380160318725806523709119897017883183063687421.mp3]	Are you frightened?
To jest niebieskie?[sound:52731012393384710129849241667916302243965303930873028469720.mp3]	Is it blue?
Wygląda pan na zmęczonego.[sound:87265541060258509338762176159559145735354607327064245678233.mp3]	You look tired.
Wierzysz jej?[sound:32269305986196627782812525177858233066009819936562940750021.mp3]	Do you trust her?
Mam trochę czasu.[sound:69419195566257706348621888623514718150063451451058831233804.mp3]	I have some time.
To bardzo popularny przedmiot.[sound:67763986697619384787191316361807391557791195626272210171087.mp3]	This is a real popular item.
Powód jest jasny.[sound:98821368509792061096373505716714948508169392107993953803235.mp3]	The reason is clear.
Możemy się spóźnić.[sound:12102636621315562977029590373652697451760391101016332433353.mp3]	We may be late.
Przestań![sound:62400243149580577533791569579985479146001511326816143831445.mp3]	Stop it!
Koale są urocze.[sound:63466311810050171623202348290130090548017492962510906245054.mp3]	Koalas are cute.
Przynieś coś do picia.[sound:27804498108021791444065431236443598200759687888549584661780.mp3]	Bring something to drink.
Próbowałem ostrzec Toma.[sound:77666385893650494803017941944158210465623029165330396379576.mp3]	I tried to warn Tom.
Poparzyłam się.[sound:73740499023255662167677246080142771068512406640545866382038.mp3]	I've burnt myself.
Sami zwęszyła okazję.[sound:94620134393059877741702776095569117370851657569953839909543.mp3]	Sami saw an opportunity.
Jesteś taki romantyczny.[sound:10551755905448065885210458160923914088641530514776747338479.mp3]	You're so romantic.
Zabójstwo karane jest śmiercią.[sound:98856625055335619085925523697319466490103736967167524659573.mp3]	Homicide is punishable by death.
Samochód przejechał.[sound:36591687450017819179659819187480245409674466624311913374485.mp3]	A car drove past.
Ile kosztuje piwo?[sound:93289573647930004732218345693067582605692459421778485893614.mp3]	How much does a beer cost?
Mamy przerąbane.[sound:5439046353003916721106544358257171020582344437367270570401.mp3]	We're doomed.
Zawsze przesadzasz.[sound:72433035072580256221960751802195771758749568352669924712300.mp3]	You always exaggerate.
Boli mnie ząb.[sound:62856786294964311289189436084062122308874208497409570296558.mp3]	My tooth hurts.
Uwielbiam lukrecję.[sound:14198808850072397551768405065266185082725639969728390429772.mp3]	I love licorice.
Tom jest ich liderem.[sound:53767577085395242938612904001565188932599486451177790484189.mp3]	Tom is their leader.
Przestań podążać za Tomem.[sound:10265963748720371220443107316563051602789589777111503421517.mp3]	Quit following Tom.
Możesz mi to wyjaśnić?[sound:7515362322966891118044995620811402503515050942964216539297.mp3]	Can you explain that to me?
Jak mam to rozumieć?[sound:35247609657927528327080305504935633284957633971185643677404.mp3]	How am I supposed to understand that?
Uważaj gdzie idziesz![sound:49814998821683184864376335881215741509232015226227950772179.mp3]	Watch where you're going!
Mieszkałem w Bostonie.[sound:74133712141947482927003090731831355186166708532872774251218.mp3]	I used to live in Boston.
Tom to zabawny mężczyzna.[sound:7235315445197086748318069241024548228299873652377654698648.mp3]	Tom is a funny man.
Szaleni są ci Rzymianie![sound:3428475514135338977203354658924453315424511189846522858353.mp3]	They're crazy, those Romans!
Zarejestrowaliśmy. Dziękuję.[sound:17622081299445470367245698677747948034738581465989831462799.mp3]	Noted. Thank you.
Wracaj do pracy.[sound:68875120776982901880213852020990947221867014498565579133625.mp3]	Go back to work.
Nie piśnij nikomu słówka.[sound:50675638191419938101875141019723763642489922204238964387622.mp3]	Don't breathe a word of it to anyone.
Lubisz biegać?[sound:40717403973290713673388932321571941960500878290368119079679.mp3]	Do you like running?
Ach, już tu byłam.[sound:12046361792196543253615676449996213824582644777959532330704.mp3]	Ah, I have been here before!
To było piękne wesele.[sound:70580552291600424025764439841929208311658541480104479788683.mp3]	It was a beautiful wedding ceremony.
Jestem pierwszy.[sound:33090877632422731071122057851497218336499279153401787087910.mp3]	I'm first.
Chcesz kawałek?[sound:72527690008435649563570414640272955428540858060358637464501.mp3]	How about a bite?
Nie przestawaj![sound:12259338947067092857888563030369753412779800067401070167299.mp3]	Don't stop!
No i co?[sound:72447028818162814130516115379987655629897754093231331955118.mp3]	So what?
Mam jedną siostrę.[sound:35263454759338428318883466860211943120812196918969407211926.mp3]	I have one sister.
Wino jest bardzo dobre.[sound:75087800294754169121825408093660039167575913225228580904369.mp3]	The wine is very good.
Nie znam numeru Toma.[sound:56840458411875590140332106831809391232944372600962670254283.mp3]	I don't know Tom's number.
Utrzymał równowagę.[sound:45727627938953607523485107008089280636073634740595868075738.mp3]	He kept his balance.
Wyjaśniłem w szczegółach powód.[sound:52473660608596788732781683985630576436768857385602520825111.mp3]	I explained the reason in detail.
Cicho![sound:40922511494940521431742761944414427613144400420232824529575.mp3]	Hush!
Straciłem nieco na wadze.[sound:76911405726411531864348283992745568654926113394964306480398.mp3]	I've lost a little weight.
Tom próbował uciec.[sound:47769773232885507399562047374973212630423769369040351835282.mp3]	Tom tried to run away.
Mam dwa kwiaty.[sound:66257747258608096172963891154382874437302436106162701715599.mp3]	I have two flowers.
